State,Program Name,Program Type,Eligibility Group,"If Other, Describe Eligibility Group","MCO, PIHP, or PAHP Name",MLR Reporting Period Start Date,MLR Reporting Period End Date,Report Year,MLR Numerator,MLR Denominator,State-Reported Member Months,Adjusted MLR,Remittance Dollar Amount for MLR Reporting Period
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"AgeWell New York, LLC",4/1/2018,3/31/2019,2019,571791742.0,634553501.0,120784.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Catholic Managed Long Term Care, Inc.",4/1/2018,3/31/2019,2019,253378526.0,263989611.0,49127.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Centers Plan for Healthy Living, LLC",4/1/2018,3/31/2019,2019,1678940210.0,1912033663.0,363105.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,Elderplan Inc. d/b/a Homefirst,4/1/2018,3/31/2019,2019,719237391.0,803096990.0,159058.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Elderserve Health, Inc.",4/1/2018,3/31/2019,2019,775652816.0,798306485.0,154638.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Erie Niagara MLTCP, Inc. (dba Kalos Health)",4/1/2018,3/31/2019,2019,69864843.0,74287718.0,15723.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"EverCare, Inc.",4/1/2018,3/31/2019,2019,45634324.0,48738607.0,11537.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Extended MLTC, LLC",4/1/2018,3/31/2019,2019,232741171.0,259346043.0,64470.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Fallon Health Weinberg, Inc. (frmly TAIPP)",4/1/2018,3/31/2019,2019,30081761.0,34383680.0,9242.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"GuildNet, Inc.",4/1/2018,3/31/2019,2019,335153700.0,292437474.0,58800.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Hamaspik Choice, Inc.",4/1/2018,3/31/2019,2019,100059055.0,115674898.0,26484.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Healthfirst PHSP, Inc. (Senior Health Partners)",4/1/2018,3/31/2019,2019,844129066.0,890276451.0,176758.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"HealthPlus HP, LLC",4/1/2018,3/31/2019,2019,324972634.0,330627487.0,68378.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"iCircle Services of the Finger Lakes, Inc. - d/b/a iCircle Care",4/1/2018,3/31/2019,2019,132290781.0,140917967.0,31511.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Independence Care System, Inc. (ICS)",4/1/2018,3/31/2019,2019,472804895.0,433253749.0,71610.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Integra MLTC, Inc",4/1/2018,3/31/2019,2019,576792861.0,714341692.0,162678.0,,37502939.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"MetroPlus Health Plan, Inc",4/1/2018,3/31/2019,2019,100096748.0,107400198.0,22438.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,Montefiore HMO LLC,4/1/2018,3/31/2019,2019,78817860.0,89571739.0,18484.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,New York Quality Healthcare Corporation (Fidelis Care),4/1/2018,3/31/2019,2019,1201658053.0,1260435231.0,263903.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Niagara Advantage Health Plan, LLC (Elderwood Health Plan)",4/1/2018,3/31/2019,2019,18380119.0,21316471.0,4679.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Prime Health Choice, LLC",4/1/2018,3/31/2019,2019,11563797.0,15464218.0,4726.0,,1237137.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Senior Network Health, LLC",4/1/2018,3/31/2019,2019,19146831.0,21976652.0,6721.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"Senior Whole Health of New York, Inc.",4/1/2018,3/31/2019,2019,650346572.0,700988683.0,168953.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"United Healthcare of New York, Inc.",4/1/2018,3/31/2019,2019,263760721.0,238066146.0,46920.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,Village Senior Services Corp. (VillageCare Max),4/1/2018,3/31/2019,2019,528104953.0,588471118.0,126554.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"VNA Homecare Options, LLC (d/b/a Nascentia Health Options)",4/1/2018,3/31/2019,2019,461160439.0,463178923.0,82726.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,VNS (d/b/a VNSNY Choice) and Subsidiary,4/1/2018,3/31/2019,2019,779288130.0,884553288.0,153154.0,,0.0
NY,Managed Long-Term Care (MLTC),MLTSS only,MLTSS only,,"WellCare of New York, Inc.",4/1/2018,3/31/2019,2019,311692279.0,335611782.0,66082.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Affinity Health Plan, Inc.",4/1/2018,3/31/2019,2019,1050305504.0,1098031872.0,2469641.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Capital District Physicians Health Plan, Inc (CDPHP)",4/1/2018,3/31/2019,2019,400006089.0,454070427.0,965972.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Crystal Run Health Plan, LLC",4/1/2018,3/31/2019,2019,7538600.0,7583953.0,17695.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Excellus Health Plan, Inc",4/1/2018,3/31/2019,2019,814865052.0,888324008.0,2017610.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,Health Insurance Plan of Greater New York (Emblem),4/1/2018,3/31/2019,2019,767640126.0,811491216.0,1562997.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Healthfirst PHSP, Inc.",4/1/2018,3/31/2019,2019,5113905022.0,5415637973.0,11138290.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"HealthPlus HP, LLC",4/1/2018,3/31/2019,2019,1538349970.0,1649977538.0,3915257.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,Highmark Western and Northeastern New York Inc. (frmly Healthnow),4/1/2018,3/31/2019,2019,204813119.0,219758220.0,390800.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Independent Health Association, Inc",4/1/2018,3/31/2019,2019,297882310.0,316228287.0,666834.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"MetroPlus Health Plan, Inc",4/1/2018,3/31/2019,2019,1682982905.0,1838949478.0,4417560.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"Molina Healthcare of New York, Inc.",4/1/2018,3/31/2019,2019,128255037.0,149918810.0,335771.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"MVP Health Plan, Inc.",4/1/2018,3/31/2019,2019,877464243.0,950079000.0,1954987.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,New York Quality Healthcare Corporation (Fidelis Care),4/1/2018,3/31/2019,2019,6031635922.0,6699516873.0,14679496.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"United Healthcare of New York, Inc.",4/1/2018,3/31/2019,2019,2128246854.0,2355761274.0,5623133.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"WellCare of New York, Inc.",4/1/2018,3/31/2019,2019,436078808.0,499362787.0,1245273.0,,0.0
NY,Medicaid Managed Care,Comprehensive MCO + MLTSS,All populations,,"YourCare Health Plan, Inc.",4/1/2018,3/31/2019,2019,201955069.0,213934843.0,454941.0,,0.0
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"Affinity Health Plan, Inc.",4/1/2019,3/31/2020,2020,119553062.0,131774259.0,60596.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"Capital District Physicians Health Plan, Inc (CDPHP)",4/1/2019,3/31/2020,2020,76546246.0,80794496.0,44937.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"Excellus Health Plan, Inc
",4/1/2019,3/31/2020,2020,180651326.0,195585934.0,112517.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,Health Insurance Plan of Greater New York (Emblem),4/1/2019,3/31/2020,2020,131400173.0,141099761.0,60276.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO + MLTSS,All populations,,"Healthfirst PHSP, Inc.",4/1/2019,3/31/2020,2020,860137898.0,903856428.0,338690.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO + MLTSS,All populations,,"HealthPlus HP, LLC",4/1/2019,3/31/2020,2020,169036017.0,188914747.0,83247.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"Independent Health Association, Inc",4/1/2019,3/31/2020,2020,55407438.0,62018775.0,29123.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO + MLTSS,All populations,,"MetroPlus Health Plan, Inc",4/1/2019,3/31/2020,2020,353012292.0,381442006.0,151585.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"Molina Healthcare of New York, Inc.",4/1/2019,3/31/2020,2020,29293882.0,33173283.0,19318.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"MVP Health Plan, Inc.",4/1/2019,3/31/2020,2020,171143544.0,173323248.0,78619.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO + MLTSS,All populations,,New York Quality Healthcare Corporation (Fidelis Care),4/1/2019,3/31/2020,2020,896593578.0,1012654863.0,491216.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"United Healthcare of New York, Inc.",4/1/2019,3/31/2020,2020,203272664.0,232077152.0,114000.0,,
NY,Health and Recovery Plans (HARP),Comprehensive MCO,All populations,,"YourCare Health Plan, Inc. ",4/1/2019,3/31/2020,2020,48289734.0,49912480.0,25203.0,,
NY,HIV SNP,Comprehensive MCO,All populations,,Amida Care Inc.,4/1/2019,3/31/2020,2020,405754577.0,444511959.0,88904.0,,
NY,HIV SNP,Comprehensive MCO + MLTSS,All populations,,"MetroPlus Health Plan, Inc.",4/1/2019,3/31/2020,2020,201529688.0,216402912.0,48061.0,,
NY,HIV SNP,Comprehensive MCO + MLTSS,All populations,,VNS (d/b/a VNSNY Choice) and Subsidiary,4/1/2019,3/31/2020,2020,174718758.0,192633514.0,36105.0,,
NY,MAP,Comprehensive MCO,All populations,,"Centers Plan for Healthy Living, LLC",4/1/2019,3/31/2020,2020,1897053.0,1174606.0,158.0,,
NY,MAP,Comprehensive MCO,All populations,,"Elderplan, Inc. d/b/a Homefirst",4/1/2019,3/31/2020,2020,120183441.0,144624410.0,19058.0,,
NY,MAP,Comprehensive MCO + MLTSS,All populations,,Fidelis (Original),4/1/2019,3/31/2020,2020,6478503.0,7001977.0,926.0,,
NY,MAP,Comprehensive MCO + MLTSS,All populations,,"Healthfirst Healthplan, Inc.",4/1/2019,3/31/2020,2020,902205638.0,984374207.0,140073.0,,
NY,MAP,Comprehensive MCO + MLTSS,All populations,,"HealthPlus HP, LLC",4/1/2019,3/31/2020,2020,514991.0,609741.0,125.0,,
NY,MAP,Comprehensive MCO,All populations,,"Senior Whole Health of New York, Inc.",4/1/2019,3/31/2020,2020,10744282.0,10353869.0,1263.0,,
NY,MAP,Comprehensive MCO,All populations,,Village Senior Services Corp. (VillageCare Max),4/1/2019,3/31/2020,2020,125079714.0,142430718.0,19013.0,,
NY,MAP,Comprehensive MCO + MLTSS,All populations,,VNS (d/b/a VNSNY Choice) and Subsidiary,4/1/2019,3/31/2020,2020,207180748.0,249974150.0,30999.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"Affinity Health Plan, Inc.",4/1/2019,3/31/2020,2020,965982257.0,1035229428.0,2298906.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"Capital District Physicians Health Plan, Inc (CDPHP)",4/1/2019,3/31/2020,2020,413374533.0,434097134.0,957146.0,,
NY,Medicaid,Comprehensive MCO,All populations,,Crystal Run,4/1/2019,3/31/2020,2020,3287036.0,2463234.0,8230.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"Excellus Health Plan, Inc
",4/1/2019,3/31/2020,2020,823884251.0,862119110.0,2014143.0,,
NY,Medicaid,Comprehensive MCO,All populations,,Health Insurance Plan of Greater New York (Emblem),4/1/2019,3/31/2020,2020,757417704.0,805902157.0,1477933.0,,
NY,Medicaid,Comprehensive MCO + MLTSS,All populations,,"Healthfirst PHSP, Inc.",4/1/2019,3/31/2020,2020,5268225720.0,5492406382.0,11113417.0,,
NY,Medicaid,Comprehensive MCO + MLTSS,All populations,,"HealthPlus HP, LLC",4/1/2019,3/31/2020,2020,1471126684.0,1515361493.0,3687723.0,,
NY,Medicaid,Comprehensive MCO,All populations,,Highmark Western and Northeastern New York Inc. (frmly Healthnow),4/1/2019,3/31/2020,2020,203796306.0,215129828.0,409496.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"Independent Health Association, Inc",4/1/2019,3/31/2020,2020,295001835.0,312783334.0,657753.0,,
NY,Medicaid,Comprehensive MCO + MLTSS,All populations,,"MetroPlus Health Plan, Inc",4/1/2019,3/31/2020,2020,1641159962.0,1767057651.0,4323988.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"Molina Healthcare of New York, Inc.",4/1/2019,3/31/2020,2020,115173646.0,135208724.0,315789.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"MVP Health Plan, Inc.",4/1/2019,3/31/2020,2020,879843181.0,911611678.0,1906138.0,,
NY,Medicaid,Comprehensive MCO + MLTSS,All populations,,New York Quality Healthcare Corporation (Fidelis Care),4/1/2019,3/31/2020,2020,6078879834.0,6482241376.0,14749892.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"United Healthcare of New York, Inc.",4/1/2019,3/31/2020,2020,1955345180.0,2060757192.0,4893223.0,,
NY,Medicaid,Comprehensive MCO + MLTSS,All populations,,"WellCare of New York, Inc.",4/1/2019,3/31/2020,2020,445567254.0,510035622.0,1234452.0,,
NY,Medicaid,Comprehensive MCO,All populations,,"YourCare Health Plan, Inc. ",4/1/2019,3/31/2020,2020,209356937.0,206593809.0,440213.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Aetna Better Health, Inc.",4/1/2019,3/31/2020,2020,454270150.0,486385939.0,95203.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,"AgeWell New York, LLC",4/1/2019,3/31/2020,2020,693041631.0,767756662.0,145230.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,Archcare Community Life(Catholic MLTC),4/1/2019,3/31/2020,2020,316141409.0,328464519.0,58925.0,,
NY,MLTC Partial,Comprehensive MCO,All populations,,"Centers Plan for Healthy Living, LLC",4/1/2019,3/31/2020,2020,2036488076.0,2223874071.0,444467.0,,
NY,MLTC Partial,Comprehensive MCO,All populations,,Elderplan Inc. d/b/a Homefirst,4/1/2019,3/31/2020,2020,821134575.0,934452564.0,177281.0,,
NY,MLTC Partial,Comprehensive MCO,All populations,,"Elderserve Health, Inc.",4/1/2019,3/31/2020,2020,932024979.0,978016062.0,179735.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Erie Niagara MLTCP, Inc. (dba Kalos Health)",4/1/2019,3/31/2020,2020,82456338.0,83639020.0,17630.0,,
NY,MLTC Partial,MLTSS only,All populations,,"EverCare, Inc.",4/1/2019,3/31/2020,2020,44463074.0,46860620.0,11818.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Extended MLTC, LLC",4/1/2019,3/31/2020,2020,343201831.0,354602189.0,83081.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Fallon Health Weinberg, Inc. (frmly TAIPP)",4/1/2019,3/31/2020,2020,36095622.0,43289281.0,11396.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Hamaspik Choice, Inc.",4/1/2019,3/31/2020,2020,114283089.0,117067881.0,28387.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,"Healthfirst PHSP, Inc. (Senior Health Partners)",4/1/2019,3/31/2020,2020,915658106.0,961136607.0,180117.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,"HealthPlus HP, LLC",4/1/2019,3/31/2020,2020,419882002.0,453417866.0,82089.0,,
NY,MLTC Partial,MLTSS only,All populations,,"iCircle Services of the Finger Lakes, Inc. - d/b/a iCircle Care",4/1/2019,3/31/2020,2020,212782878.0,191551042.0,49881.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Integra MLTC, Inc",4/1/2019,3/31/2020,2020,991069654.0,1150689941.0,274592.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,"MetroPlus Health Plan, Inc",4/1/2019,3/31/2020,2020,117782971.0,121488393.0,24092.0,,
NY,MLTC Partial,MLTSS only,All populations,,Montefiore HMO LLC,4/1/2019,3/31/2020,2020,97007671.0,109207853.0,20781.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,New York Quality Healthcare Corporation (Fidelis Care),4/1/2019,3/31/2020,2020,1279350118.0,1392637199.0,278531.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Niagara Advantage Health Plan, LLC (Elderwood Health Plan)",4/1/2019,3/31/2020,2020,38910589.0,44807775.0,10337.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Prime Health Choice, LLC",4/1/2019,3/31/2020,2020,17142688.0,19430220.0,6281.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Senior Network Health, LLC",4/1/2019,3/31/2020,2020,20694388.0,22906627.0,6791.0,,
NY,MLTC Partial,MLTSS only,All populations,,"Senior Whole Health of New York, Inc.",4/1/2019,3/31/2020,2020,730977493.0,825593630.0,176943.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,United Healthcare of NY,4/1/2019,3/31/2020,2020,80443451.0,63178231.0,13048.0,,
NY,MLTC Partial,Comprehensive MCO,All populations,,Village Senior Services Corp. (VillageCare Max),4/1/2019,3/31/2020,2020,626666626.0,675910035.0,144121.0,,
NY,MLTC Partial,MLTSS only,All populations,,"VNA Homecare Options, LLC (d/b/a Nascentia Health Options)",4/1/2019,3/31/2020,2020,530460595.0,529153906.0,92110.0,,
NY,MLTC Partial,MLTSS only,All populations,,VNS (d/b/a VNSNY Choice) and Subsidiary,4/1/2019,3/31/2020,2020,1328927023.0,1498323124.0,231748.0,,
NY,MLTC Partial,Comprehensive MCO + MLTSS,All populations,,"WellCare of New York, Inc.",4/1/2019,3/31/2020,2020,343425296.0,334396148.0,68647.0,,
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,Aetna Better Health of Ohio,1/1/2018,12/31/2018,2018,211142839.0,244925821.0,98544.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,"Buckeye Community Health Plan, Inc.",1/1/2018,12/31/2018,2018,149614642.0,173904701.0,84702.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,CareSource,1/1/2018,12/31/2018,2018,209245901.0,223560575.0,96212.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,"Molina Healthcare of Ohio, Inc.",1/1/2018,12/31/2018,2018,147595469.0,167814903.0,78065.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,United Healthcare Community Plan of Ohio,1/1/2018,12/31/2018,2018,188232096.0,210150109.0,104774.0,,0.0
OH,Ohio Medicaid Managed Care Program,Comprehensive MCO,All populations,,Buckeye Health Plan,1/1/2018,12/31/2018,2018,1329900000.0,1531700000.0,3688176.0,,
OH,Ohio Medicaid Managed Care Program,Comprehensive MCO,All populations,,CareSource,1/1/2018,12/31/2018,2018,5955500000.0,6421400000.0,15174540.0,,
OH,Ohio Medicaid Managed Care Program,Comprehensive MCO,All populations,,"Molina Healthcare of Ohio, Inc.",1/1/2018,12/31/2018,2018,1380900000.0,1465800000.0,3516111.0,,
OH,Ohio Medicaid Managed Care Program,Comprehensive MCO,All populations,,Paramount Advantage,1/1/2018,12/31/2018,2018,1223600000.0,1231900000.0,2957279.0,,
OH,Ohio Medicaid Managed Care Program,Comprehensive MCO,All populations,,"UnitedHealthcare Community Plan of Ohio, Inc.",1/1/2018,12/31/2018,2018,1343000000.0,1518300000.0,3555150.0,,
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,Aetna Better Health of Ohio,1/1/2019,12/31/2019,2019,237662583.0,259707106.0,114045.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,"Buckeye Community Health Plan, Inc.",1/1/2019,12/31/2019,2019,167599406.0,192686961.0,99223.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,CareSource,1/1/2019,12/31/2019,2019,238567333.0,264708261.0,113187.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,"Molina Healthcare of Ohio, Inc.",1/1/2019,12/31/2019,2019,177237807.0,188000996.0,92578.0,,0.0
OH,MyCare Opt-Out Program,Comprehensive MCO + MLTSS,Other,Dual eligible members who opt out of the integrated dual program MyCare,United Healthcare Community Plan of Ohio,1/1/2019,12/31/2019,2019,224366835.0,266884215.0,133522.0,,0.0
OH,OMMCP,Comprehensive MCO,All populations,,Buckeye,1/1/2019,12/31/2019,2019,1488343825.0,1567173023.0,3704755.0,,0.0
OH,OMMCP,Comprehensive MCO,All populations,,CareSource,1/1/2019,12/31/2019,2019,6311672041.0,6609420326.0,14484693.0,,0.0
OH,OMMCP,Comprehensive MCO,All populations,,Molina ,1/1/2019,12/31/2019,2019,1500740551.0,1654549524.0,3319999.0,,0.0
